timestamp,Temperature,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Snowfall Amount,Relative Humidity,Cloud Cover Total
2022-01-01 00:00:00,9.6572695,0.0,0.0,0.0,0.0,0.0,29.0,0.0
2022-01-01 01:00:00,9.45727,0.0,0.0,0.0,0.0,0.0,29.0,0.0
2022-01-01 02:00:00,9.78727,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2022-01-01 03:00:00,9.46727,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2022-01-01 04:00:00,8.79727,0.0,0.0,0.0,0.0,0.0,30.0,0.0
2022-01-01 05:00:00,8.92727,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2022-01-01 06:00:00,8.58727,0.0,0.0,0.0,0.0,0.0,32.0,0.0
2022-01-01 07:00:00,8.95727,0.0,0.0,0.0,0.0,0.0,31.0,0.0
2022-01-01 08:00:00,9.28727,0.0,0.0,0.0,0.0,0.0,28.0,0.0
2022-01-01 09:00:00,10.357269,48.473194,31.15,16.286697,14.863303,0.0,28.0,1.2
2022-01-01 10:00:00,11.487269,59.61702,156.64,84.959755,71.680244,0.0,32.0,0.6
2022-01-01 11:00:00,12.08727,60.0,259.88,145.67209,114.20792,0.0,41.0,0.0
2022-01-01 12:00:00,13.01727,60.0,315.06,180.20642,134.85358,0.0,43.0,0.0
2022-01-01 13:00:00,12.33727,56.744682,349.77,201.44188,148.32811,0.0,59.0,5.1000004
2022-01-01 14:00:00,12.62727,56.55319,327.52,187.38147,140.13852,0.0,61.0,5.4
2022-01-01 15:00:00,12.607269,57.510635,262.55,147.2435,115.306496,0.0,62.0,3.9
2022-01-01 16:00:00,11.947269,59.808514,159.31,86.47224,72.83776,0.0,63.0,0.3
2022-01-01 17:00:00,10.84727,50.233334,32.04,16.7598,15.280202,0.0,64.0,0.0
2022-01-01 18:00:00,10.63727,0.0,0.0,0.0,0.0,0.0,60.0,0.0
2022-01-01 19:00:00,11.16727,0.0,0.0,0.0,0.0,0.0,49.0,0.0
2022-01-01 20:00:00,11.04727,0.0,0.0,0.0,0.0,0.0,45.0,0.0
2022-01-01 21:00:00,10.82727,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2022-01-01 22:00:00,9.95727,0.0,0.0,0.0,0.0,0.0,43.0,0.0
2022-01-01 23:00:00,9.55727,0.0,0.0,0.0,0.0,0.0,46.0,0.0
2022-01-02 00:00:00,9.737269,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2022-01-02 01:00:00,10.05727,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2022-01-02 02:00:00,10.317269,0.0,0.0,0.0,0.0,0.0,33.0,3.3000002
2022-01-02 03:00:00,10.74727,0.0,0.0,0.0,0.0,0.0,28.0,3.6000001
2022-01-02 04:00:00,9.95727,0.0,0.0,0.0,0.0,0.0,28.0,8.700001
2022-01-02 05:00:00,10.3672695,0.0,0.0,0.0,0.0,0.0,27.0,5.1000004
2022-01-02 06:00:00,10.29727,0.0,0.0,0.0,0.0,0.0,26.0,28.0
2022-01-02 07:00:00,10.03727,0.0,0.0,0.0,0.0,0.0,26.0,45.0
2022-01-02 08:00:00,10.25727,0.0,0.0,0.0,0.0,0.0,26.0,85.0
2022-01-02 09:00:00,10.527269,44.960426,30.26,15.822597,14.437404,0.0,29.0,8.1
2022-01-02 10:00:00,12.12727,51.70213,156.64,84.97676,71.66324,0.0,31.0,13.0
2022-01-02 11:00:00,12.647269,31.914892,258.1,144.71774,113.38226,0.0,40.0,44.0
2022-01-02 12:00:00,13.51727,38.297874,322.18,184.35315,137.82684,0.0,51.0,34.0
2022-01-02 13:00:00,14.317269,0.0,339.97998,195.90263,144.07735,0.0,47.0,100.0
2022-01-02 14:00:00,14.20727,0.0,306.16,175.26717,130.89284,0.0,53.0,100.0
2022-01-02 15:00:00,13.567269,56.170216,244.75,137.35709,107.392914,0.0,61.0,6.0
2022-01-02 16:00:00,12.59727,55.02128,160.2,87.02366,73.17634,0.0,62.0,7.8
2022-01-02 17:00:00,10.30727,43.04379,36.489998,19.095858,17.39414,0.0,62.0,15.000001
2022-01-02 18:00:00,10.59727,0.0,0.0,0.0,0.0,0.0,53.0,10.8
2022-01-02 19:00:00,9.79727,0.0,0.0,0.0,0.0,0.0,53.0,3.0
2022-01-02 20:00:00,9.8672695,0.0,0.0,0.0,0.0,0.0,54.0,5.4
2022-01-02 21:00:00,9.24727,0.0,0.0,0.0,0.0,0.0,56.0,1.2
2022-01-02 22:00:00,9.197269,0.0,0.0,0.0,0.0,0.0,57.0,7.2000003
2022-01-02 23:00:00,9.75727,0.0,0.0,0.0,0.0,0.0,58.0,5.7000003
2022-01-03 00:00:00,9.437269,0.0,0.0,0.0,0.0,0.0,63.0,8.400001
2022-01-03 01:00:00,9.34727,0.0,0.0,0.0,0.0,0.0,66.0,17.0
2022-01-03 02:00:00,9.477269,0.0,0.0,0.0,0.0,0.0,67.0,15.0
2022-01-03 03:00:00,10.237269,0.0,0.0,0.0,0.0,0.0,62.0,100.0
2022-01-03 04:00:00,10.59727,0.0,0.0,0.0,0.0,0.0,60.0,100.0
2022-01-03 05:00:00,10.12727,0.0,0.0,0.0,0.0,0.0,64.0,100.0
2022-01-03 06:00:00,10.26727,0.0,0.0,0.0,0.0,0.0,64.0,100.0
2022-01-03 07:00:00,10.487269,0.0,0.0,0.0,0.0,0.0,59.0,100.0
2022-01-03 08:00:00,10.4072695,0.0,0.0,0.0,0.0,0.0,58.0,100.0
2022-01-03 09:00:00,10.76727,0.0,19.58,10.238944,9.341056,0.0,58.0,100.0
2022-01-03 10:00:00,11.71727,0.0,92.56,50.223534,42.336464,0.0,52.0,100.0
2022-01-03 11:00:00,12.857269,7.021276,212.70999,119.30297,93.40702,0.0,48.0,83.0
2022-01-03 12:00:00,13.21727,56.744682,319.51,182.8988,136.6112,0.0,47.0,5.1000004
2022-01-03 13:00:00,13.947269,6.382978,291.91998,168.29453,123.625465,0.0,46.0,84.0
2022-01-03 14:00:00,13.9072695,22.340425,314.16998,179.96144,134.20854,0.0,45.0,59.0
2022-01-03 15:00:00,13.50727,0.0,245.64,137.95303,107.68697,0.0,46.0,100.0
2022-01-03 16:00:00,12.00727,0.0,105.02,57.09363,47.926365,0.0,52.0,100.0
2022-01-03 17:00:00,10.50727,0.0,23.14,12.114844,11.025155,0.0,53.0,100.0
2022-01-03 18:00:00,10.147269,0.0,0.0,0.0,0.0,0.0,54.0,100.0
2022-01-03 19:00:00,10.57727,0.0,0.0,0.0,0.0,0.0,47.0,100.0
2022-01-03 20:00:00,11.447269,0.0,0.0,0.0,0.0,0.0,43.0,100.0
2022-01-03 21:00:00,10.99727,0.0,0.0,0.0,0.0,0.0,52.0,80.0
2022-01-03 22:00:00,10.107269,0.0,0.0,0.0,0.0,0.0,62.0,100.0
2022-01-03 23:00:00,9.447269,0.0,0.0,0.0,0.0,0.0,67.0,100.0
2022-01-04 00:00:00,9.17727,0.0,0.0,0.0,0.0,0.0,69.0,100.0
2022-01-04 01:00:00,9.25727,0.0,0.0,0.0,0.0,0.0,68.0,100.0
2022-01-04 02:00:00,9.51727,0.0,0.0,0.0,0.0,0.0,65.0,100.0
2022-01-04 03:00:00,9.50727,0.0,0.0,0.0,0.0,0.0,68.0,100.0
2022-01-04 04:00:00,9.8672695,0.0,0.0,0.0,0.0,0.0,69.0,100.0
2022-01-04 05:00:00,10.59727,0.0,0.0,0.0,0.0,0.0,66.0,100.0
2022-01-04 06:00:00,12.07727,0.0,0.0,0.0,0.0,0.0,60.0,100.0
2022-01-04 07:00:00,12.527269,0.0,0.0,0.0,0.0,0.0,59.0,100.0
2022-01-04 08:00:00,13.107269,0.0,0.0,0.0,0.0,0.0,58.0,100.0
2022-01-04 09:00:00,13.76727,0.0,30.26,15.825039,14.434961,0.0,58.0,100.0
2022-01-04 10:00:00,14.357269,46.595745,145.06999,78.73131,66.338684,0.0,59.0,21.0
2022-01-04 11:00:00,14.99727,33.19149,247.42,138.8121,108.607895,0.0,59.0,42.0
2022-01-04 12:00:00,15.30727,39.57447,307.05,175.83662,131.21336,0.0,58.0,32.0
2022-01-04 13:00:00,15.96727,40.851067,334.63998,193.02011,141.61987,0.0,54.0,30.0
2022-01-04 14:00:00,16.157269,50.61702,323.07,185.17126,137.89874,0.0,52.0,14.700001
2022-01-04 15:00:00,15.84727,50.42553,261.66,147.05258,114.60742,0.0,51.0,15.000001
2022-01-04 16:00:00,15.237269,53.29787,162.87,88.61294,74.25706,0.0,51.0,10.5
2022-01-04 17:00:00,13.74727,47.766808,40.05,20.977135,19.072865,0.0,54.0,9.6
2022-01-04 18:00:00,13.24727,0.0,0.0,0.0,0.0,0.0,55.0,7.8
2022-01-04 19:00:00,12.70727,0.0,0.0,0.0,0.0,0.0,56.0,6.0
2022-01-04 20:00:00,12.42727,0.0,0.0,0.0,0.0,0.0,56.0,9.0
2022-01-04 21:00:00,11.897269,0.0,0.0,0.0,0.0,0.0,57.0,8.700001
2022-01-04 22:00:00,8.57727,0.0,0.0,0.0,0.0,0.0,79.0,100.0
2022-01-04 23:00:00,4.9772696,0.0,0.0,0.0,0.0,0.0,87.0,100.0
2022-01-05 00:00:00,5.02727,0.0,0.0,0.0,0.0,0.0,81.0,100.0
2022-01-05 01:00:00,4.56727,0.0,0.0,0.0,0.0,0.0,86.0,100.0
2022-01-05 02:00:00,5.0372696,0.0,0.0,0.0,0.0,0.0,84.0,100.0
2022-01-05 03:00:00,5.6272697,0.0,0.0,0.0,0.0,0.0,80.0,100.0
2022-01-05 04:00:00,6.4572697,0.0,0.0,0.0,0.0,0.0,73.0,100.0
2022-01-05 05:00:00,6.3472695,0.0,0.0,0.0,0.0,0.0,74.0,100.0
2022-01-05 06:00:00,5.5972695,0.0,0.0,0.0,0.0,0.0,76.0,100.0
2022-01-05 07:00:00,3.7672694,0.0,0.0,0.0,0.0,0.07,87.0,100.0
2022-01-05 08:00:00,0.39726946,0.0,0.0,0.0,0.0,0.7,89.0,100.0
2022-01-05 09:00:00,0.98726946,0.0,10.68,8.424681,2.2553194,0.56,88.0,100.0
2022-01-05 10:00:00,0.7672695,0.0,57.85,37.864437,19.985561,0.28,82.0,100.0
2022-01-05 11:00:00,1.0872694,0.0,149.52,99.49791,50.022095,0.0,69.0,100.0
2022-01-05 12:00:00,1.6872694,0.0,235.84999,144.5968,91.2532,0.0,68.0,100.0
2022-01-05 13:00:00,3.0172694,27.446808,242.97,156.45062,86.51937,0.0,51.0,51.0
2022-01-05 14:00:00,2.5172694,53.61702,307.05,176.0965,130.95349,0.0,57.0,10.0
2022-01-05 15:00:00,2.6572695,60.0,262.55,147.65762,114.892365,0.0,58.0,0.0
2022-01-05 16:00:00,1.5272694,53.61702,161.09,87.71479,73.375206,0.0,62.0,10.0
2022-01-05 17:00:00,2.0972695,7.498049,23.14,12.12556,11.01444,0.0,64.0,81.0
2022-01-05 18:00:00,0.19726944,0.0,0.0,0.0,0.0,0.0,75.0,32.0
2022-01-05 19:00:00,0.22726944,0.0,0.0,0.0,0.0,0.0,73.0,0.0
2022-01-05 20:00:00,1.8472695,0.0,0.0,0.0,0.0,0.0,70.0,100.0
2022-01-05 21:00:00,1.7472694,0.0,0.0,0.0,0.0,0.0,72.0,100.0
2022-01-05 22:00:00,1.2472694,0.0,0.0,0.0,0.0,0.0,72.0,100.0
2022-01-05 23:00:00,1.1272695,0.0,0.0,0.0,0.0,0.0,71.0,100.0
2022-01-06 00:00:00,1.3172694,0.0,0.0,0.0,0.0,0.0,71.0,100.0
2022-01-06 01:00:00,1.2572694,0.0,0.0,0.0,0.0,0.0,72.0,100.0
2022-01-06 02:00:00,1.1472695,0.0,0.0,0.0,0.0,0.0,74.0,100.0
2022-01-06 03:00:00,0.73726946,0.0,0.0,0.0,0.0,0.0,78.0,100.0
2022-01-06 04:00:00,0.7872695,0.0,0.0,0.0,0.0,0.0,76.0,100.0
2022-01-06 05:00:00,0.60726947,0.0,0.0,0.0,0.0,0.0,77.0,100.0
2022-01-06 06:00:00,0.42726946,0.0,0.0,0.0,0.0,0.0,77.0,100.0
2022-01-06 07:00:00,0.33726946,0.0,0.0,0.0,0.0,0.0,79.0,100.0
2022-01-06 08:00:00,0.21726945,0.0,0.0,0.0,0.0,0.0,81.0,100.0
2022-01-06 09:00:00,0.32726943,0.0,12.46,7.800805,4.659195,0.0,80.0,100.0
2022-01-06 10:00:00,0.80726945,0.0,56.96,35.711403,21.248596,0.0,76.0,100.0
2022-01-06 11:00:00,2.1372695,0.0,122.82,82.75947,40.06053,0.0,70.0,100.0
2022-01-06 12:00:00,1.5872695,0.0,156.64,94.00635,62.633656,0.0,74.0,100.0
2022-01-06 13:00:00,0.45726946,5.7446804,345.32,199.4151,145.9049,0.0,70.0,85.0
2022-01-06 14:00:00,0.48726946,1.2765956,325.74,186.95917,138.78082,0.0,70.0,92.0
2022-01-06 15:00:00,0.23726946,0.0,247.42,139.26773,108.152275,0.0,71.0,100.0
2022-01-06 16:00:00,0.047269464,0.0,144.18,78.58049,65.5995,0.0,72.0,100.0
2022-01-06 17:00:00,-1.1027305,0.0,38.27,20.064108,18.205893,0.0,79.0,100.0
2022-01-06 18:00:00,-2.6427307,0.0,0.0,0.0,0.0,0.0,84.0,0.0
2022-01-06 19:00:00,-2.9027307,0.0,0.0,0.0,0.0,0.0,83.0,0.0
2022-01-06 20:00:00,-2.7927306,0.0,0.0,0.0,0.0,0.0,80.0,0.0
2022-01-06 21:00:00,-2.3327305,0.0,0.0,0.0,0.0,0.0,73.0,0.0
2022-01-06 22:00:00,-2.0727305,0.0,0.0,0.0,0.0,0.0,67.0,0.0
2022-01-06 23:00:00,-2.1027305,0.0,0.0,0.0,0.0,0.0,64.0,0.0
2022-01-07 00:00:00,-2.3127306,0.0,0.0,0.0,0.0,0.0,62.0,0.0
2022-01-07 01:00:00,-2.4227307,0.0,0.0,0.0,0.0,0.0,58.0,0.0
2022-01-07 02:00:00,-2.3027306,0.0,0.0,0.0,0.0,0.0,55.0,0.6
2022-01-07 03:00:00,-2.3427305,0.0,0.0,0.0,0.0,0.0,53.0,4.2000003
2022-01-07 04:00:00,-2.3527305,0.0,0.0,0.0,0.0,0.0,51.0,6.0
2022-01-07 05:00:00,-2.1527307,0.0,0.0,0.0,0.0,0.0,47.0,34.0
2022-01-07 06:00:00,-2.2427306,0.0,0.0,0.0,0.0,0.0,40.0,36.0
2022-01-07 07:00:00,-2.0227306,0.0,0.0,0.0,0.0,0.0,40.0,100.0
2022-01-07 08:00:00,-1.9227307,0.0,0.0,0.0,0.0,0.0,43.0,100.0
2022-01-07 09:00:00,-1.6227305,44.16365,33.82,17.694086,16.125914,0.0,47.0,11.0
2022-01-07 10:00:00,-0.27273053,21.063831,162.87,88.474976,74.39502,0.0,51.0,61.0
2022-01-07 11:00:00,0.30726945,58.723404,270.56,151.9831,118.576904,0.0,41.0,2.0
2022-01-07 12:00:00,0.66726947,2.5531912,338.19998,193.97511,144.22487,0.0,39.0,90.0
2022-01-07 13:00:00,1.4272695,60.0,364.9,210.86427,154.03572,0.0,40.0,0.0
2022-01-07 14:00:00,2.4472694,0.0,313.28,179.94579,133.33421,0.0,40.0,100.0
2022-01-07 15:00:00,2.8672693,0.0,243.86,137.38126,106.47875,0.0,45.0,100.0
2022-01-07 16:00:00,2.3472695,0.0,69.42,49.02764,20.392355,0.0,56.0,100.0
2022-01-07 17:00:00,0.68726945,0.0,11.57,7.114373,4.4556265,0.0,70.0,100.0
2022-01-07 18:00:00,1.1872694,0.0,0.0,0.0,0.0,0.0,80.0,100.0
2022-01-07 19:00:00,2.7572694,0.0,0.0,0.0,0.0,0.0,76.0,100.0
2022-01-07 20:00:00,1.3372694,0.0,0.0,0.0,0.0,0.0,74.0,48.0
2022-01-07 21:00:00,1.5872695,0.0,0.0,0.0,0.0,0.0,75.0,34.0
2022-01-07 22:00:00,1.3172694,0.0,0.0,0.0,0.0,0.0,77.0,14.0
2022-01-07 23:00:00,1.1072695,0.0,0.0,0.0,0.0,0.0,76.0,9.0
2022-01-08 00:00:00,0.86726946,0.0,0.0,0.0,0.0,0.0,75.0,58.0
2022-01-08 01:00:00,0.81726944,0.0,0.0,0.0,0.0,0.0,68.0,80.0
2022-01-08 02:00:00,2.2472694,0.0,0.0,0.0,0.0,0.0,59.0,100.0
2022-01-08 03:00:00,2.9172695,0.0,0.0,0.0,0.0,0.0,62.0,100.0
2022-01-08 04:00:00,3.3472693,0.0,0.0,0.0,0.0,0.0,71.0,100.0
2022-01-08 05:00:00,2.3672695,0.0,0.0,0.0,0.0,0.0,72.0,100.0
2022-01-08 06:00:00,1.8972695,0.0,0.0,0.0,0.0,0.0,73.0,42.0
2022-01-08 07:00:00,2.5172694,0.0,0.0,0.0,0.0,0.0,72.0,100.0
2022-01-08 08:00:00,1.7072694,0.0,0.0,0.0,0.0,0.07,81.0,100.0
2022-01-08 09:00:00,1.5572693,0.0,22.25,11.642882,10.607118,0.0,77.0,100.0
2022-01-08 10:00:00,1.8172696,12.127658,136.17,73.999214,62.170784,0.0,69.0,75.0
2022-01-08 11:00:00,2.9372694,52.340427,266.11,149.55487,116.55512,0.0,62.0,12.0
2022-01-08 12:00:00,3.9672694,31.914892,339.09,194.59758,144.49242,0.0,59.0,44.0
2022-01-08 13:00:00,6.1772695,47.234047,346.21,200.19852,146.01147,0.0,47.0,20.0
2022-01-08 14:00:00,5.8972697,37.02128,342.65,196.96654,145.68346,0.0,45.0,36.0
2022-01-08 15:00:00,6.5372696,17.234043,279.46,157.57126,121.888725,0.0,44.0,67.0
2022-01-08 16:00:00,6.4172697,0.0,165.54,90.39033,75.149666,0.0,48.0,100.0
2022-01-08 17:00:00,4.4372697,0.0,30.26,15.880946,14.379054,0.0,67.0,100.0
2022-01-08 18:00:00,2.6472695,0.0,0.0,0.0,0.0,0.0,69.0,100.0
2022-01-08 19:00:00,5.7172694,0.0,0.0,0.0,0.0,0.0,62.0,100.0
2022-01-08 20:00:00,6.2272696,0.0,0.0,0.0,0.0,0.0,68.0,100.0
2022-01-08 21:00:00,6.8272696,0.0,0.0,0.0,0.0,0.0,66.0,100.0
2022-01-08 22:00:00,7.77727,0.0,0.0,0.0,0.0,0.0,59.0,100.0
2022-01-08 23:00:00,7.6172695,0.0,0.0,0.0,0.0,0.0,63.0,100.0
2022-01-09 00:00:00,7.27727,0.0,0.0,0.0,0.0,0.0,68.0,100.0
2022-01-09 01:00:00,7.4372697,0.0,0.0,0.0,0.0,0.0,65.0,100.0
2022-01-09 02:00:00,6.04727,0.0,0.0,0.0,0.0,0.0,69.0,10.0
2022-01-09 03:00:00,4.79727,0.0,0.0,0.0,0.0,0.0,70.0,6.0
2022-01-09 04:00:00,3.7372694,0.0,0.0,0.0,0.0,1.4699999,78.0,100.0
2022-01-09 05:00:00,2.3372695,0.0,0.0,0.0,0.0,5.3199997,90.0,100.0
2022-01-09 06:00:00,2.2172694,0.0,0.0,0.0,0.0,0.84000003,90.0,100.0
2022-01-09 07:00:00,1.9772694,0.0,0.0,0.0,0.0,0.35,90.0,100.0
2022-01-09 08:00:00,1.5672696,0.0,0.0,0.0,0.0,0.0,82.0,75.0
2022-01-09 09:00:00,2.5372694,22.077482,31.15,16.302876,14.847124,0.0,85.0,53.0
2022-01-09 10:00:00,3.5072694,24.893618,159.31,86.60726,72.702736,0.0,79.0,55.0
2022-01-09 11:00:00,4.0772696,13.404254,204.7,115.09702,89.602974,0.0,74.0,73.0
2022-01-09 12:00:00,4.4272695,3.191489,234.95999,147.75989,87.20011,0.0,71.0,89.0
2022-01-09 13:00:00,4.6572695,0.0,196.69,141.6322,55.057808,0.0,67.0,100.0
2022-01-09 14:00:00,4.0572696,0.0,182.45,131.0273,51.422695,0.14,74.0,100.0
2022-01-09 15:00:00,1.8172696,0.0,123.71,73.26563,50.444366,0.07,87.0,100.0
2022-01-09 16:00:00,2.0772696,0.0,85.44,77.22933,8.21067,0.0,83.0,100.0
2022-01-09 17:00:00,0.23726946,0.0,30.26,15.889109,14.370892,0.07,93.0,100.0
2022-01-09 18:00:00,-0.21273053,0.0,0.0,0.0,0.0,0.21000001,94.0,100.0
2022-01-09 19:00:00,-0.26273054,0.0,0.0,0.0,0.0,0.97999996,95.0,100.0
2022-01-09 20:00:00,-0.5327305,0.0,0.0,0.0,0.0,1.26,97.0,100.0
2022-01-09 21:00:00,0.60726947,0.0,0.0,0.0,0.0,0.42000002,94.0,100.0
2022-01-09 22:00:00,0.81726944,0.0,0.0,0.0,0.0,0.07,95.0,100.0
2022-01-09 23:00:00,-0.25273055,0.0,0.0,0.0,0.0,0.42000002,95.0,100.0
2022-01-10 00:00:00,-0.9427306,0.0,0.0,0.0,0.0,1.6800001,97.0,100.0
2022-01-10 01:00:00,-0.9327305,0.0,0.0,0.0,0.0,2.24,97.0,100.0
2022-01-10 02:00:00,-0.6527305,0.0,0.0,0.0,0.0,1.4699999,98.0,100.0
2022-01-10 03:00:00,-1.3427305,0.0,0.0,0.0,0.0,0.84000003,97.0,100.0
2022-01-10 04:00:00,-0.8527306,0.0,0.0,0.0,0.0,0.21000001,97.0,100.0
2022-01-10 05:00:00,-0.8327306,0.0,0.0,0.0,0.0,1.12,96.0,100.0
2022-01-10 06:00:00,-0.5727306,0.0,0.0,0.0,0.0,0.56,97.0,100.0
2022-01-10 07:00:00,-1.4327304,0.0,0.0,0.0,0.0,0.28,97.0,100.0
2022-01-10 08:00:00,-1.7327306,0.0,0.0,0.0,0.0,0.21000001,93.0,100.0
2022-01-10 09:00:00,-0.8527306,0.0,24.029999,12.578688,11.451311,0.07,94.0,100.0
2022-01-10 10:00:00,-0.44273055,0.0,121.93,66.3112,55.618797,0.07,86.0,100.0
2022-01-10 11:00:00,-0.74273056,0.0,197.58,111.227036,86.35297,0.07,86.0,100.0
2022-01-10 12:00:00,-0.40273052,0.0,275.9,158.51558,117.384415,0.0,84.0,100.0
2022-01-10 13:00:00,0.88726944,54.255318,367.57,212.83508,154.73492,0.0,74.0,9.0
2022-01-10 14:00:00,0.44726944,38.93617,348.88,200.85577,148.02423,0.0,74.0,33.0
2022-01-10 15:00:00,0.087269455,60.0,282.13,159.35004,122.77997,0.0,76.0,0.0
2022-01-10 16:00:00,-0.32273054,60.0,174.44,95.42917,79.01083,0.0,77.0,0.0
2022-01-10 17:00:00,-1.7427306,59.95,48.95,25.716532,23.233469,0.0,82.0,0.0
2022-01-10 18:00:00,-1.6627307,0.0,0.0,0.0,0.0,0.0,79.0,0.0
2022-01-10 19:00:00,-2.0427306,0.0,0.0,0.0,0.0,0.0,80.0,0.0
2022-01-10 20:00:00,-2.1127305,0.0,0.0,0.0,0.0,0.0,77.0,0.0
2022-01-10 21:00:00,-1.7227306,0.0,0.0,0.0,0.0,0.0,72.0,0.0
2022-01-10 22:00:00,-1.8327305,0.0,0.0,0.0,0.0,0.0,72.0,0.0
2022-01-10 23:00:00,-1.6927307,0.0,0.0,0.0,0.0,0.0,70.0,0.0
2022-01-11 00:00:00,-1.7127306,0.0,0.0,0.0,0.0,0.0,69.0,0.0
2022-01-11 01:00:00,-1.6827307,0.0,0.0,0.0,0.0,0.0,66.0,0.0
2022-01-11 02:00:00,-1.6727307,0.0,0.0,0.0,0.0,0.0,66.0,0.0
2022-01-11 03:00:00,-1.7027307,0.0,0.0,0.0,0.0,0.0,66.0,0.0
2022-01-11 04:00:00,-1.9227307,0.0,0.0,0.0,0.0,0.0,66.0,0.0
2022-01-11 05:00:00,-1.9527307,0.0,0.0,0.0,0.0,0.0,63.0,0.0
2022-01-11 06:00:00,-2.0727305,0.0,0.0,0.0,0.0,0.0,61.0,0.0
2022-01-11 07:00:00,-2.1127305,0.0,0.0,0.0,0.0,0.0,59.0,0.0
2022-01-11 08:00:00,-2.3327305,0.0,0.0,0.0,0.0,0.0,62.0,0.0
2022-01-11 09:00:00,-1.7527306,51.4,32.04,16.776123,15.263877,0.0,62.0,0.0
2022-01-11 10:00:00,0.8972695,60.0,159.31,86.689674,72.62032,0.0,62.0,0.0
2022-01-11 11:00:00,2.7872694,60.0,268.78,151.30032,117.47968,0.0,56.0,0.0
2022-01-11 12:00:00,3.8372693,60.0,342.65,197.01709,145.6329,0.0,53.0,0.0
2022-01-11 13:00:00,5.33727,60.0,370.24,214.56602,155.67397,0.0,44.0,0.0
2022-01-11 14:00:00,3.3972695,60.0,350.66,202.07144,148.58856,0.0,51.0,0.0
2022-01-11 15:00:00,2.5772693,60.0,285.69,161.52567,124.16434,0.0,57.0,0.0
2022-01-11 16:00:00,0.9772694,60.0,180.67,98.94497,81.72503,0.0,63.0,0.0
2022-01-11 17:00:00,-0.0027305484,60.0,52.51,27.603266,24.906733,0.0,64.0,0.0
2022-01-11 18:00:00,0.12726945,1.2833333,0.0,0.0,0.0,0.0,57.0,0.0
2022-01-11 19:00:00,-0.13273054,0.0,0.0,0.0,0.0,0.0,54.0,0.0
2022-01-11 20:00:00,-0.98273057,0.0,0.0,0.0,0.0,0.0,56.0,0.0
2022-01-11 21:00:00,-1.5827305,0.0,0.0,0.0,0.0,0.0,63.0,0.0
2022-01-11 22:00:00,-1.9627306,0.0,0.0,0.0,0.0,0.0,72.0,0.0
2022-01-11 23:00:00,-2.2927306,0.0,0.0,0.0,0.0,0.0,74.0,24.0
2022-01-12 00:00:00,-2.8927307,0.0,0.0,0.0,0.0,0.0,77.0,30.0
2022-01-12 01:00:00,-3.3427305,0.0,0.0,0.0,0.0,0.0,80.0,36.0
2022-01-12 02:00:00,-3.9127305,0.0,0.0,0.0,0.0,0.0,85.0,27.0
2022-01-12 03:00:00,-3.8927305,0.0,0.0,0.0,0.0,0.0,82.0,19.0
2022-01-12 04:00:00,-4.0627303,0.0,0.0,0.0,0.0,0.0,77.0,17.0
2022-01-12 05:00:00,-4.18273,0.0,0.0,0.0,0.0,0.0,74.0,15.0
2022-01-12 06:00:00,-4.3427305,0.0,0.0,0.0,0.0,0.0,71.0,14.0
2022-01-12 07:00:00,-4.70273,0.0,0.0,0.0,0.0,0.0,76.0,18.0
2022-01-12 08:00:00,-4.99273,0.0,0.0,0.0,0.0,0.0,78.0,20.0
2022-01-12 09:00:00,-4.3527303,45.303547,38.27,20.043947,18.226053,0.0,73.0,12.0
2022-01-12 10:00:00,-1.0827305,58.085106,173.55,94.49485,79.05515,0.0,57.0,3.0
2022-01-12 11:00:00,1.4972694,56.361702,289.25,162.93463,126.31536,0.0,45.0,5.7000003
2022-01-12 12:00:00,2.9272695,55.97872,363.12,208.9484,154.1716,0.0,34.0,6.3
2022-01-12 13:00:00,5.1672697,58.468086,390.71,226.62386,164.08614,0.0,30.0,2.4
2022-01-12 14:00:00,4.8272696,57.12766,369.35,213.04256,156.30745,0.0,36.0,4.5
2022-01-12 15:00:00,4.0372696,54.255318,301.71,170.75716,130.95284,0.0,44.0,9.0
2022-01-12 16:00:00,1.0572695,58.085106,195.8,107.34761,88.45239,0.0,47.0,3.0
2022-01-12 17:00:00,0.29726946,60.0,58.739998,30.896639,27.843359,0.0,42.0,0.0
2022-01-12 18:00:00,0.36726946,2.5666666,0.0,0.0,0.0,0.0,40.0,0.0
2022-01-12 19:00:00,-0.10273057,0.0,0.0,0.0,0.0,0.0,42.0,0.0
2022-01-12 20:00:00,-0.6027306,0.0,0.0,0.0,0.0,0.0,46.0,0.0
2022-01-12 21:00:00,-0.6627305,0.0,0.0,0.0,0.0,0.0,49.0,0.0
2022-01-12 22:00:00,-1.0427306,0.0,0.0,0.0,0.0,0.0,52.0,0.0
2022-01-12 23:00:00,-2.1027305,0.0,0.0,0.0,0.0,0.0,61.0,0.0
2022-01-13 00:00:00,-1.8727305,0.0,0.0,0.0,0.0,0.0,59.0,0.0
